timestamp,action,position_id,strategy,underlying,premium,commission,cash_after,nav_after,close_value,realized_pnl,reason
2024-10-25T16:00:00,OPEN,a7b15b9f,MSFT_EARNINGS_CALL_SPREAD,MSFT,-414.99999999999955,6.5,10408.5,10408.5,,,
2024-12-13T16:00:00,CLOSE,a7b15b9f,MSFT_EARNINGS_CALL_SPREAD,MSFT,,6.5,15402.0,15402.0,5000.0,4572.0,BACKTEST_END
