timestamp,action,position_id,strategy,underlying,premium,commission,cash_after,nav_after,close_value,realized_pnl,reason
2024-10-21T16:00:00,OPEN,f3ab2abb,VLO_EARNINGS_CALL_SPREAD,VLO,-471.99999999999983,1.3,10470.7,10470.7,,,
2024-10-23T16:00:00,CLOSE,f3ab2abb,VLO_EARNINGS_CALL_SPREAD,VLO,,1.3,10754.400000000001,10754.400000000001,285.0,-189.59999999999982,STOP_LOSS
2024-10-25T16:00:00,OPEN,1759339d,MSFT_EARNINGS_CALL_SPREAD,MSFT,-414.99999999999955,6.5,11162.900000000001,11162.900000000001,,,
2024-12-13T16:00:00,CLOSE,1759339d,MSFT_EARNINGS_CALL_SPREAD,MSFT,,6.5,16156.400000000001,16156.400000000001,5000.0,4572.0,BACKTEST_END
