timestamp,action,position_id,strategy,underlying,premium,commission,cash_after,nav_after,close_value,realized_pnl,reason
2024-10-25T16:00:00,OPEN,c9dd7cf3,MSFT_EARNINGS_CALL_SPREAD,MSFT,-332.0,5.2,10326.8,10326.8,,,
2024-12-13T16:00:00,CLOSE,c9dd7cf3,MSFT_EARNINGS_CALL_SPREAD,MSFT,,5.2,14321.599999999999,14321.599999999999,4000.0,3657.6,BACKTEST_END
