timestamp,action,position_id,strategy,underlying,premium,commission,cash_after,nav_after,close_value,realized_pnl,reason
2024-10-21T16:00:00,OPEN,fdc0e5fa,VLO_EARNINGS_CALL_SPREAD,VLO,-471.99999999999983,1.3,10470.7,10470.7,,,
2024-10-23T16:00:00,CLOSE,fdc0e5fa,VLO_EARNINGS_CALL_SPREAD,VLO,,1.3,10754.400000000001,10754.400000000001,285.0,-189.59999999999982,STOP_LOSS
2024-10-25T16:00:00,OPEN,2254a0fd,MSFT_EARNINGS_CALL_SPREAD,MSFT,-332.0,5.2,11081.2,11081.2,,,
2024-12-13T16:00:00,CLOSE,2254a0fd,MSFT_EARNINGS_CALL_SPREAD,MSFT,,5.2,15076.0,15076.0,4000.0,3657.6,BACKTEST_END
