timestamp,action,position_id,strategy,underlying,premium,commission,cash_after,nav_after,close_value,realized_pnl,reason
2024-10-21T16:00:00,OPEN,842e327b,VLO_EARNINGS_CALL_SPREAD,VLO,-544.9999999999999,1.3,10543.7,10543.7,,,
2024-10-23T16:00:00,CLOSE,842e327b,VLO_EARNINGS_CALL_SPREAD,VLO,,1.3,10854.400000000001,10854.400000000001,312.0,-235.59999999999988,STOP_LOSS
2024-10-25T16:00:00,OPEN,38e6a78f,MSFT_EARNINGS_CALL_SPREAD,MSFT,-414.99999999999955,6.5,11262.900000000001,11262.900000000001,,,
2024-11-08T16:00:00,CLOSE,38e6a78f,MSFT_EARNINGS_CALL_SPREAD,MSFT,,6.5,11256.400000000001,11256.400000000001,0.0,-427.99999999999955,TIME_STOP
