timestamp,action,position_id,strategy,underlying,premium,commission,cash_after,nav_after,close_value,realized_pnl,reason
2024-11-01T16:00:00,OPEN,fb17a8f0,KRE_BANKS_CALL_SPREAD,KRE,-283.0,1.3,10281.7,10281.7,,,
2024-11-06T16:00:00,CLOSE,fb17a8f0,KRE_BANKS_CALL_SPREAD,KRE,,1.3,10568.400000000001,10568.400000000001,288.0,2.4,TAKE_PROFIT
